,sentence_id,token_id,after_measure,next_tag,type
3052,4210,17,",",n----s,
3053,4210,18,Ariana,n----s,
3054,4210,19,Moorer,ta,
3055,4210,20,12/9,nhfn,
3056,4210,21,fráköst,pa,
3057,4210,22,/,ta,
3058,4210,23,9,nvfn,
3059,4210,24,stoðsendingar,pk,
3060,4210,25,",",nven-s,
3061,4210,26,Birna,nven-s,
3062,4210,27,Valgerður,nven-s,
3063,4210,28,Benónýsdóttir,ta,
3064,4210,29,12/4,nhfn,
3065,4210,30,fráköst,pk,
3066,4210,31,",",nven-s,
3067,4210,32,Emelía,nven-s,
3068,4210,33,Ósk,nven-s,
3069,4210,34,Gunnarsdóttir,ta,
3070,4210,35,11/4,nhfn,
3071,4210,36,fráköst,pk,
3072,4210,37,",",nven-s,
3073,4210,38,Katla,nven-s,
3074,4210,39,Rún,nven-s,
3075,4210,40,Garðarsdóttir,ta,
3076,4210,41,10,pk,
3077,4210,42,",",nven-s,
3078,4210,43,Þóranna,n----s,
3079,4210,44,Kika,n----s,
3080,4210,45,Hodge-Carr,ta,
3081,4210,46,7/5,nhfo,
3082,4210,47,fráköst,pk,
3083,4210,48,",",nven-s,
3084,4210,49,Svanhvít,nven-s,
3085,4210,50,Ósk,nven-s,
3086,4210,51,Snorradóttir,ta,
3087,4210,52,5/5,nhfn,
3088,4210,53,fráköst,pk,
3089,4210,54,",",nven-s,
3090,4210,55,Thelma,nven-s,
3091,4210,56,Dís,nven-s,
3092,4210,57,Ágústsdóttir,ta,
3093,4210,58,4/6,nhfn,
3094,4210,59,fráköst,pk,
3095,4210,60,",",nven-s,
3096,4210,61,Salbjörg,nven-s,
3097,4210,62,Ragna,nven-s,
3098,4210,63,Sævarsdóttir,ta,
3099,4210,64,3/4,lhfnsf,
3100,4210,65,varin,nhen,
3101,4210,66,skot,pk,
3102,4210,67,",",nven-s,
3103,4210,68,Elsa,nven-s,
3104,4210,69,Albertsdóttir,ta,
3105,4210,70,2,pk,
3106,4210,71,",",nven-s,
3107,4210,72,Irena,nven-s,
3108,4210,73,Sól,nven-s,
3109,4210,74,Jónsdóttir,ta,
3110,4210,75,5,nvfn,
3111,4210,76,stoðsendingar,pk,
3112,4210,77,",",nven-s,
3113,4210,78,Tinna,nven-s,
3114,4210,79,Björg,nven-s,
3115,4210,80,Gunnarsdóttir,ta,
3116,4210,81,0,pl,
3117,4210,82,.,nhengs,
3118,4220,0,Úrvalsliðið,sfg3eþ,
3119,4220,1,hafði,nkeo,
3120,4220,2,sigur,af,
3121,4220,3,í,nkeþ,
3122,4220,4,kvennaflokki,ta,
3123,4220,5,78,m,
3124,4220,5,-,ta,
3125,4220,5,100,c,
3126,4220,6,og,sfg3fþ,
3127,4220,7,höfðu,aa,
3128,4220,8,þar,fokfo,
3129,4220,9,nokkra,nkfo,
3130,4220,10,yfirburði,c,
3131,4220,11,en,nheng,
3132,4220,12,landsliðið,sfg3eþ,
3133,4220,13,lék,af,
3134,4220,14,án,ta,
3135,4220,15,2,lkfesf,
3136,4220,16,sterkra,nkfe,
3137,4220,17,leikmanna,pk,
3138,4220,18,",",fpvfe,
3139,4220,19,þeirra,nvee-s,
3140,4220,20,Maríu,nvee-s,
3141,4220,21,Ben,nvee-s,
3142,4220,22,Erlingsdóttur,c,
3143,4220,23,og,nvee-s,
3144,4220,24,Helenu,nvee-s,
3145,4220,25,Sverrisdóttur,c,
3146,4220,26,en,fpvfn,
3147,4220,27,þær,sfg3fn,
3148,4220,28,stunda,nheo,
3149,4220,29,nám,af,
3150,4220,30,í,nhfþgs,
3151,4220,31,Bandaríkjunum,pl,
3152,4220,32,.,ta,
3153,4283,0,33,m,
3154,4283,0,-,ta,
3155,4283,0,22,sfg3eþ,
3156,4283,1,var,nveng,
3157,4283,2,staðan,pl,
3158,4283,3,.,aa,
3159,4318,0,Upp,sfm3eþ,
3160,4318,1,hófst,lkensf,
3161,4318,2,skemmtilegur,nken,
3162,4318,3,lokasprettur,aa,
3163,4318,4,þar,c,
3164,4318,5,sem,lkensf,
3165,4318,6,téður,nken-s,
3166,4318,7,Baldur,sfg3eþ,
3167,4318,8,kom,nkeþ-s,
3168,4318,9,Þór,af,
3169,4318,10,í,ta,
3170,4318,11,62,m,
3171,4318,11,-,ta,
3172,4318,11,65,af,
3173,4318,12,með,ta,
3174,4318,13,3,nhfe,
3175,4318,14,stiga,nveþ,
3176,4318,15,körfu,pl,
3177,4318,16,.,nhen-s,
3178,4377,0,Snæfell,sfm3eþ,
3179,4377,1,komst,af,
3180,4377,2,í,ta,
3181,4377,3,2,m,
3182,4377,3,-,ta,
3183,4377,3,8,af,
3184,4377,4,eftir,lvfosf,
3185,4377,5,mistækar,nvfo,
3186,4377,6,upphafsmínútur,nkfe,
3187,4377,7,heimamanna,c,
3188,4377,8,en,nkfn-s,
3189,4377,9,Njarðvíkingar,sfg3fþ,
3190,4377,10,voru,lkfnsf,
3191,4377,11,fljótir,cn,
3192,4377,12,að,sng,
3193,4377,13,jafna,fpkfo,
3194,4377,14,sig,c,
3195,4377,15,og,sfm3fþ,
3196,4377,16,komust,af,
3197,4377,17,í,ta,
3198,4377,18,14,m,
3199,4377,18,-,ta,
3200,4377,18,13,aa,
3201,4377,19,þar,c,
3202,4377,20,sem,n----s,
3203,4377,21,Cameron,n----s,
3204,4377,22,Echols,sfg3eþ,
3205,4377,23,gerði,ta,
3206,4377,24,10,af,
3207,4377,25,af,lhfþve,
3208,4377,26,fyrstu,ta,
3209,4377,27,14,nhfþ,
3210,4377,28,stigum,nkfe-s,
3211,4377,29,Njarðvíkinga,af,
3212,4377,30,í,nkeþg,
3213,4377,31,leiknum,pl,
3214,4377,32,.,nken-s,
3215,4402,0,Fjölnir,pa,
3216,4402,1,-,nveþ-s,
3217,4402,2,Grindavík,ta,
3218,4402,3,72,m,
3219,4402,3,-,ta,
3220,4402,3,91,pa,
3221,4402,4,(,ta,
3222,4402,5,22,m,
3223,4402,5,-,ta,
3224,4402,5,16,pk,
3225,4402,6,",",ta,
3226,4402,7,16,m,
3227,4402,7,-,ta,
3228,4402,7,27,pk,
3229,4402,8,",",ta,
3230,4402,9,16,m,
3231,4402,9,-,ta,
3232,4402,9,21,pk,
3233,4402,10,",",ta,
3234,4402,11,18,m,
3235,4402,11,-,ta,
3236,4402,11,27,pa,
3237,4402,12,),nven-s,
3238,4418,0,Keflavík,sfg3eþ,
3239,4418,1,vann,lveovm,
3240,4418,2,fyrri,nveo,
3241,4418,3,viðureign,nhfeg,
3242,4418,4,liðanna,ta,
3243,4418,5,1,m,
3244,4418,5,-,ta,
3245,4418,5,0,af,
3246,4418,6,í,nveþ-s,
3247,4418,7,Keflavík,pl,
3248,4418,8,.,aa,
3249,4427,0,Þrátt,af,
3250,4427,1,fyrir,fahfo,
3251,4427,2,þessi,nhfo,
3252,4427,3,tilþrif,nkee-s,
3253,4427,4,Dags,sfg3fþ,
3254,4427,5,höfðu,nveþ-s,
3255,4427,6,Grindavík,ta,
3256,4427,7,6,nhfe,
3257,4427,8,stiga,nheo,
3258,4427,9,forskot,af,
3259,4427,10,í,nkeþ,
3260,4427,11,hálfleik,pk,
3261,4427,12,",",ta,
3262,4427,13,33,m,
3263,4427,13,-,ta,
3264,4427,13,39,pk,
3265,4427,14,",",af,
3266,4427,15,eftir,nveo,
3267,4427,16,flautuþrist,af,
3268,4427,17,frá,nkeþ-s,
3269,4427,18,Ólafi,nkeþ-s,
3270,4427,19,Ólafssyni,pk,
3271,4427,20,",",ct,
3272,4427,21,sem,lkfþsf,
3273,4427,22,mörgum,sfg3eþ,
3274,4427,23,þótti,aa,
3275,4427,24,ansi,lkensf,
3276,4427,25,vafasamur,pk,
3277,4427,26,",",c,
3278,4427,27,en,ta,
3279,4427,28,"3,3",nvfn,
3280,4427,29,sekúndur,sfg3fn,
3281,4427,30,hafa,aa,
3282,4427,31,sjaldan,sþghen,
3283,4427,32,verið,lvfnof,
3284,4427,33,jafnlengi,cn,
3285,4427,34,að,sng,
3286,4427,35,líða,pl,
3287,4427,36,.,nkfn-s,
3288,4447,0,Grindvíkingar,sfg3fn,
3289,4447,1,eru,cn,
3290,4447,2,að,sng,
3291,4447,3,rétta,af,
3292,4447,4,úr,nkeþg,
3293,4447,5,kútnum,af,
3294,4447,6,í,ta,
3295,4447,7,1.,nveþ,ordinal
3296,4447,8,deild,nkfe,
3297,4447,9,karla,c,
3298,4447,10,en,nheng,
3299,4447,11,liðið,sfg3eþ,
3300,4447,12,lagði,n-eo-s,
3301,4447,13,HK,af,
3302,4447,14,á,nkeþ-s,
3303,4447,15,Grindavíkurvelli,af,
3304,4447,16,í,nheo,
3305,4447,17,kvöld,pk,
3306,4447,18,",",ta,
3307,4447,19,2,m,
3308,4447,19,-,ta,
3309,4447,19,0,pk,
3310,4447,20,",",c,
3311,4447,21,og,sfg3fþ,
3312,4447,22,unnu,aa,
3313,4447,23,jafnframt,lkeosf,
3314,4447,24,annan,nkeo,
3315,4447,25,leik,fekeo,
3316,4447,26,sinn,af,
3317,4447,27,í,nveþ,
3318,4447,28,röð,af,
3319,4447,29,í,nveþg,
3320,4447,30,deildinni,pl,
3321,4447,31,.,nken-s,
3322,4464,0,Samúel,sfg3en,
3323,4464,1,hefur,sþghen,
3324,4464,2,verið,tfhfþ,
3325,4464,3,tíu,nhfþ,
3326,4464,4,sinnum,af,
3327,4464,5,í,nveþ-s,
3328,4464,6,Íslandstreyju,c,
3329,4464,7,og,nken-s,
3330,4464,8,Daníel,nken-s,
3331,4464,9,Grétar,sfg3en,
3332,4464,10,hefur,tfhfþ,
3333,4464,11,fimm,nhfþ,
3334,4464,12,sinnum,sþghen,
3335,4464,13,verið,af,
3336,4464,14,í,nheþg,
3337,4464,15,landsliðinu,c,
3338,4464,16,og,sfg3eþ,
3339,4464,17,skoraði,ta,
3340,4464,18,1,nheo,
3341,4464,19,mark,af,
3342,4464,20,meðal,fohee,abbr
3343,4464,20,annars,af,abbr
3344,4464,21,í,ta,
3345,4464,22,3,m,
3346,4464,22,-,ta,
3347,4464,22,0,nkeþ,
3348,4464,23,sigurleik,af,
3349,4464,24,gegn,nhfþ-s,
3350,4464,25,Skotum,af,
3351,4464,26,í,ks,
3352,4464,27,sept,pl,
3353,4464,27,.,lkeosf,
3354,4464,28,síðastliðinn,n----s,abbr
3355,4502,0,ÍA,c,
3356,4502,1,og,nven-s,
3357,4502,2,Keflavík,sfg3fþ,
3358,4502,3,gerðu,ta,
3359,4502,4,4,m,
3360,4502,4,-,ta,
3361,4502,4,4,nhfo,
3362,4502,5,jafntefli,af,
3363,4502,6,í,nkeþ-s,
3364,4502,7,Lengjubikar,nkfe,
3365,4502,8,karla,af,
3366,4502,9,í,nveþ,
3367,4502,10,knattspyrnu,af,
3368,4502,11,í,nveþgs,
3369,4502,12,Akraneshöllinni,af,
3370,4502,13,í,lkeþsf,
3371,4502,14,mögnuðum,nkeþ,
3372,4502,15,leik,af,
3373,4502,16,um,nveog,
3374,4502,17,helgina,pl,
3375,4502,18,.,c,
3376,4721,0,En,n----s,
3377,4721,1,KR,sfg3fn,
3378,4721,2,neita,cn,
3379,4721,3,að,snm,
3380,4721,4,gefast,aa,
3381,4721,5,upp,c,
3382,4721,6,og,sng,
3383,4721,7,fara,cn,
3384,4721,8,að,sng,
3385,4721,9,sækja,lheosf,
3386,4721,10,hart,af,
3387,4721,11,að,nveþ-s,
3388,4721,12,Keflavík,ct,
3389,4721,13,sem,sfg3en,
3390,4721,14,skilar,feheþ,
3391,4721,15,sínu,fpheþ,
3392,4721,16,því,c,
3393,4721,17,þegar,lvfnsf,
3394,4721,18,rúmar,ta,
3395,4721,19,2,nvfn,
3396,4721,20,mínútur,sfg3fn,
3397,4721,21,eru,aa,
3398,4721,22,eftir,af,
3399,4721,23,af,nkeþg,
3400,4721,24,leikhlutanum,sfg3en,
3401,4721,25,er,nveng,
3402,4721,26,staðan,sþgven,
3403,4721,27,orðin,ta,
3404,4721,28,45,m,
3405,4721,28,-,ta,
3406,4721,28,42,pl,
3407,4721,29,.,nveng,
3408,4764,0,Staðan,af,
3409,4764,1,eftir,lkeove,
3410,4764,2,fyrsta,nkeo,
3411,4764,3,leikhluta,sfg3eþ,
3412,4764,4,var,ta,
3413,4764,5,29,m,
3414,4764,5,-,ta,
3415,4764,5,16,pl,
3416,4764,6,.,nkfng,
3417,4791,0,Gestirnir,sfg3fþ,
3418,4791,1,sigruðu,ta,
3419,4791,2,81,m,
3420,4791,2,-,ta,
3421,4791,2,75,pl,
3422,4791,3,.,nken-s,
3423,4799,0,Þorsteinn,nken-s,
3424,4799,1,Már,sfg3eþ,
3425,4799,2,kom,n----s,
3426,4799,3,KR,af,
3427,4799,4,í,ta,
3428,4799,5,2,m,
3429,4799,5,-,ta,
3430,4799,5,0,af,
3431,4799,6,í,nveþ,
3432,4799,7,byrjun,lkeevm,
3433,4799,8,seinni,nkee,
3434,4799,9,hálfleiks,pk,
3435,4799,10,",",nken-s,
3436,4799,11,Emil,nken-s,
3437,4799,12,Atlason,sfg3eþ,
3438,4799,13,skoraði,aa,
3439,4799,14,svo,af,
3440,4799,15,á,ta,
3441,4799,16,75.,nveþ,ordinal
3442,4799,17,mínútu,pl,
3443,4799,18,.,fbken,
3444,4807,0,Sami,nken,
3445,4807,1,munur,sfg3eþ,
3446,4807,2,var,af,
3447,4807,3,á,nhfþg,
3448,4807,4,liðunum,c,
3449,4807,5,þegar,nkeng,
3450,4807,6,leikurinn,sfg3eþ,
3451,4807,7,var,lkensf,
3452,4807,8,hálfnaður,c,
3453,4807,9,og,nveng,
3454,4807,10,staðan,ta,
3455,4807,11,53,m,
3456,4807,11,-,ta,
3457,4807,11,41,pl,
3458,4807,12,.,fphen,
3459,4830,0,Það,sfg3eþ,
3460,4830,1,var,nkeng,
3461,4830,2,þjálfarinn,nken-s,
3462,4830,3,Egill,n----s,
3463,4830,4,Atlson,ct,
3464,4830,5,sem,sfg3eþ,
3465,4830,6,skoraði,fohfo,
3466,4830,7,bæði,nhfo,
3467,4830,8,mörk,nkfe-s,
3468,4830,9,Sandgerðinga,af,
3469,4830,10,í,lkeþvm,
3470,4830,11,síðari,nkeþ,
3471,4830,12,hálfleik,c,
3472,4830,13,en,fpkfn,
3473,4830,14,þeir,sfg3fþ,
3474,4830,15,jöfnuðu,af,
3475,4830,16,eftir,cn,
3476,4830,17,að,sng,
3477,4830,18,hafa,sþghen,
3478,4830,19,verið,ta,
3479,4830,20,0,m,
3480,4830,20,-,ta,
3481,4830,20,2,aa,
3482,4830,21,undir,pl,
3483,4830,22,.,fahen,
3484,5444,0,Það,ct,
3485,5444,1,sem,af,
3486,5444,2,eftir,nheþ,
3487,5444,3,liði,nkee,
3488,5444,4,leiks,sfm3eþ,
3489,5444,5,gerðist,fohen,
3490,5444,6,ekkert,lhensf,
3491,5444,7,markvert,c,
3492,5444,8,og,sfg3eþ,
3493,5444,9,lauk,nkeþg,
3494,5444,10,leiknum,ta,
3495,5444,11,1,m,
3496,5444,11,-,ta,
3497,5444,11,1,pl,
3498,5444,12,.,nhen-s,
3499,5482,0,Úrúgvæ,ta,
3500,5482,1,0,m,
3501,5482,1,-,ta,
3502,5482,1,1,nven-s,
3503,5482,2,Svíþjóð,ta,
3504,5930,0,13.,m,ordinal
3505,5930,1,-,ta,
3506,5930,2,30.,nkeo,ordinal
3507,5930,2,nóvember,ta,
3508,5930,2,2012,pa,
3509,5930,3,/,nken-s,
3510,5930,4,Reykjanesbær,ta,
3511,5930,5,88,m,
3512,5930,5,-,ta,
3513,5930,5,81,nken-s,
3514,5930,6,Mosfellsbær,nven-s,
3515,6648,0,Dalvík,c,
3516,6648,1,og,nken-s,
3517,6648,2,Leiknir,sfm3fþ,
3518,6648,3,mættust,af,
3519,6648,4,í,nkeþ,
3520,6648,5,umspilsleik,af,
3521,6648,6,um,nheo,
3522,6648,7,sæti,af,
3523,6648,8,í,ta,
3524,6648,9,2.,nveþ,ordinal
3525,6648,10,deild,c,
3526,6648,11,og,sfg3fþ,
3527,6648,12,sigruðu,nkfo-s,
3528,6648,13,Leiknismenn,ta,
3529,6648,14,26,pa,
3530,6648,14,:,ta,
3531,6648,14,21,pl,
3532,6648,15,.,ta,
3533,6737,0,20.,nken,ordinal
3534,6737,1,þáttur,m,
3535,6737,2,-,ta,
3536,6737,3,23.,ta,ordinal
3537,6737,3,3.,ta,ordinal
3538,6737,3,2016,nken-s,
3539,6737,4,Snæfellsbær,ta,
3540,6737,5,79,m,
3541,6737,5,-,ta,
3542,6737,5,53,nhen-s,
3543,6737,6,Rangárþing,lhenvm,
3544,6737,7,ytra,ta,
3545,8706,0,6.,nken,ordinal
3546,8706,1,þáttur,pa,
3547,8706,2,-,ta,
3548,8706,3,12.,nkeo,ordinal
3549,8706,3,október,ta,
3550,8706,3,2012,pa,
3551,8706,4,-,nhen-s,
3552,8706,5,Akranes,ta,
3553,8706,6,84,m,
3554,8706,6,-,ta,
3555,8706,6,65,nven-s,
3556,8706,7,Fjallabyggð,ta,
3557,9016,0,1989,sfg3eþ,
3558,9016,1,varð,n----s,
3559,9016,2,Barcelona,nken-s,
3560,9016,3,Evrópumeistari,nkfe,
3561,9016,4,bikarhafa,af,
3562,9016,5,eftir,ta,
3563,9016,6,2,m,
3564,9016,6,-,ta,
3565,9016,6,0,nkeo,
3566,9016,7,sigur,af,
3567,9016,8,á,n----s,
3568,9016,9,Sampdoria,n----s,
3569,9016,10,Genua,af,
3570,9016,11,í,nkeþ,
3571,9016,12,úrslitaleik,pl,
3572,9016,13,.,nven-s,
3573,9039,0,Rúmenía,ta,
3574,9039,1,0,m,
3575,9039,1,-,ta,
3576,9039,1,1,nhen-s,
3577,9039,2,England,n----s,
3578,9379,0,Anderlecht,sfg3eþ,
3579,9379,1,tapaði,nkeþg,
3580,9379,2,leiknum,ta,
3581,9379,3,1,m,
3582,9379,3,-,ta,
3583,9379,3,0,pl,
3584,9379,4,.,ta,
3585,9571,0,2,m,
3586,9571,0,-,ta,
3587,9571,0,0,nken-s,
3588,9571,1,Matthías,nken-s,
3589,9571,2,Vilhjálmsson,af,
3590,9571,3,úr,nveþ,
3591,9571,4,vítaspyrnu,af,
3592,9571,5,á,ta,
3593,9571,6,41.,pl,ordinal
3594,9571,7,.,ta,
3595,9654,0,10.,nken,ordinal
3596,9654,1,flokkur,nkfe-s,
3597,9654,2,Njarðvíkinga,af,
3598,9654,3,í,nkeþ,
3599,9654,4,körfubolta,nkfe,
3600,9654,5,karla,sfg3fþ,
3601,9654,6,tryggðu,fpkfþ,
3602,9654,7,sér,nkeo,
3603,9654,8,sigur,af,
3604,9654,9,á,n----s,
3605,9654,10,San,n----s,
3606,9654,11,Marino,e,
3607,9654,12,Cup,af,
3608,9654,13,með,ta,
3609,9654,14,73,m,
3610,9654,14,-,ta,
3611,9654,14,66,nkeþ,
3612,9654,15,sigri,af,
3613,9654,16,gegn,x,
3614,9654,17,U,ta,
3615,9654,18,16,nhfe,
3616,9654,19,ára,nheþ,
3617,9654,20,landsliði,n----s,
3618,9654,21,San,n----s,
3619,9654,22,Marino,af,
3620,9654,23,í,nkeþ,
3621,9654,24,spennuleik,af,
3622,9654,25,um,nveog,
3623,9654,26,helgina,pl,
3624,9654,27,.,nkfn-s,
3625,10146,0,Keflvíkingar,sfg3fþ,
3626,10146,1,töpuðu,af,
3627,10146,2,á,nkeþ,
3628,10146,3,heimavelli,fekeþ,
3629,10146,4,sínum,ta,
3630,10146,5,1,m,
3631,10146,5,-,ta,
3632,10146,5,2,af,
3633,10146,6,gegn,nheþ,
3634,10146,7,botnliði,nkfe-s,
3635,10146,8,Eyjamanna,aa,
3636,10146,9,nú,af,
3637,10146,10,fyrir,nveþ,
3638,10146,11,stundu,pl,
3639,10146,12,.,nven-s,
3640,10192,0,Grindavík,sfg3eþ,
3641,10192,1,lagði,nkeo-s,
3642,10192,2,Fjölni,ta,
3643,10192,3,73,m,
3644,10192,3,-,ta,
3645,10192,3,65,aa,
3646,10192,4,þar,c,
3647,10192,5,sem,nken-s,
3648,10192,6,Sigurður,nken-s,
3649,10192,7,Gunnar,nken-s,
3650,10192,8,Þorsteinsson,sfg3eþ,
3651,10192,9,gerði,ta,
3652,10192,10,18,nhfo,
3653,10192,11,stig,af,
3654,10192,12,fyrir,nkfo-s,
3655,10192,13,Grindvíkinga,pl,
3656,10192,14,.,nken-s,
3657,10201,0,Kjartan,nken-s,
3658,10201,1,Atli,nken-s,
3659,10201,2,Kjartansson,sfg3eþ,
3660,10201,3,kom,nkfþ,
3661,10201,4,heimamönnum,af,
3662,10201,5,í,ta,
3663,10201,6,40,m,
3664,10201,6,-,ta,
3665,10201,6,33,af,
3666,10201,7,með,ta,
3667,10201,8,3,nhfe,
3668,10201,9,stiga,nveþ,
3669,10201,10,körfu,c,
3670,10201,11,en,sþghen,
3671,10201,12,brotið,sfg3eþ,
3672,10201,13,var,af,
3673,10201,14,á,fpkeþ,
3674,10201,15,honum,af,
3675,10201,16,í,nheþg,
3676,10201,17,skotinu,c,
3677,10201,18,og,nken-s,
3678,10201,19,Kjartan,sfg3eþ,
3679,10201,20,setti,aa,
3680,10201,21,niður,ta,
3681,10201,22,4,nhfe,
3682,10201,23,stiga,nveo,
3683,10201,24,sókn,af,
3684,10201,25,fyrir,nkfo,
3685,10201,26,heimamenn,pk,
3686,10201,27,",",fpvfn,
3687,10201,28,þær,sfm3fn,
3688,10201,29,sjást,aa,
3689,10201,30,ekki,af,
3690,10201,31,á,fokeþ,
3691,10201,32,hverjum,nkeþ,
3692,10201,33,degi,pl,
3693,10201,34,!,c,
3694,10341,0,Þegar,aa,
3695,10341,1,tæplega,ta,
3696,10341,2,3,nvfn,
3697,10341,3,mínútur,sfg3fþ,
3698,10341,4,voru,af,
3699,10341,5,til,nhfe,
3700,10341,6,leiksloka,sfg3eþ,
3701,10341,7,var,nveng,
3702,10341,8,staðan,ta,
3703,10341,9,77,m,
3704,10341,9,-,ta,
3705,10341,9,77,c,
3706,10341,10,en,nkfn-s,
3707,10341,11,Fjölnismenn,sfg3fþ,
3708,10341,12,skoruðu,aa,
3709,10341,13,þá,nhfe,
3710,10341,14,þriggjastiga,nveo,
3711,10341,15,körfu,ct,
3712,10341,16,sem,sfg3eþ,
3713,10341,17,kom,fpkfþ,
3714,10341,18,þeim,aa,
3715,10341,19,yfir,c,
3716,10341,20,og,nkeng,
3717,10341,21,tíminn,cn,
3718,10341,22,að,sng,
3719,10341,23,verða,lkensf,
3720,10341,24,naumur,af,
3721,10341,25,fyrir,nkfo,
3722,10341,26,heimamenn,pl,
3723,10341,27,.,nven-s,
3724,10421,0,Keflavík,sfg3eþ,
3725,10421,1,tók,fakee,
3726,10421,2,hins,nkee,
3727,10421,3,vegar,fohfo,
3728,10421,4,öll,nhfo,
3729,10421,5,völd,af,
3730,10421,6,í,lkeþsf,
3731,10421,7,öðrum,nkeþ,
3732,10421,8,leikhluta,c,
3733,10421,9,og,sfg3eþ,
3734,10421,10,var,nveng,
3735,10421,11,staðan,ta,
3736,10421,12,32,m,
3737,10421,12,-,ta,
3738,10421,12,46,af,
3739,10421,13,í,nkeþ,
3740,10421,14,hálfleik,pl,
3741,10421,15,.,nken-s,
3742,10440,0,Knútur,nken-s,
3743,10440,1,Rúnar,nken-s,
3744,10440,2,Jónsson,nken,
3745,10440,3,fyrirliði,nkee-s,
3746,10440,4,Víðis,sfg3eþ,
3747,10440,5,kom,fekfþ,
3748,10440,6,sínum,nkfþ,
3749,10440,7,mönnum,af,
3750,10440,8,í,ta,
3751,10440,9,1,m,
3752,10440,9,-,ta,
3753,10440,9,0,af,
3754,10440,10,í,nheþ,
3755,10440,11,upphafi,lkeevm,
3756,10440,12,fyrri,nkee,
3757,10440,13,hálfleiks,c,
3758,10440,14,en,nkeng,
3759,10440,15,varamaðurinn,nken-s,
3760,10440,16,Jóhann,nken-s,
3761,10440,17,Magni,nken-s,
3762,10440,18,Jóhannsson,sfm3eþ,
3763,10440,19,reyndist,nven,
3764,10440,20,hetja,nkfe,
3765,10440,21,heimamanna,c,
3766,10440,22,er,fpken,
3767,10440,23,hann,sfg3eþ,
3768,10440,24,gerði,nheo,
3769,10440,25,jöfnunarmark,nkeeg,
3770,10440,26,leiksins,af,
3771,10440,27,í,nkeþ,
3772,10440,28,viðbótartíma,pl,
3773,10440,29,.,nvfn-s,
3774,10466,0,Valsstúlkur,sfg3fþ,
3775,10466,1,héldu,feheþ,
3776,10466,2,sínu,nheþ,
3777,10466,3,striki,af,
3778,10466,4,í,lkeþvm,
3779,10466,5,síðari,nkeþ,
3780,10466,6,hálfleik,c,
3781,10466,7,og,af,
3782,10466,8,að,lkeþsf,
3783,10466,9,loknum,ta,
3784,10466,10,3.,nkeþ,ordinal
3785,10466,11,leikhluta,sfg3fþ,
3786,10466,12,leiddu,fpvfn,
3787,10466,13,þær,aa,
3788,10466,14,enn,pk,
3789,10466,15,",",ta,
3790,10466,16,46,m,
3791,10466,16,-,ta,
3792,10466,16,58,aa,
3793,10466,17,þrátt,af,
3794,10466,18,fyrir,nheo,
3795,10466,19,áhlaup,nkfe-s,
3796,10466,20,Keflvíkinga,pl,
3797,10466,21,.,nvengs,
3798,10492,0,Stjarnan,pa,
3799,10492,1,:,n----s,
3800,10492,2,Keith,n----s,
3801,10492,3,Cothran,ta,
3802,10492,4,22/6,nhfn,
3803,10492,5,fráköst,pk,
3804,10492,6,",",n----s,
3805,10492,7,Renato,n----s,
3806,10492,8,Lindmets,ta,
3807,10492,9,14/4,nhfn,
3808,10492,10,fráköst,pa,
3809,10492,11,/,ta,
3810,10492,12,6,nvfn,
3811,10492,13,stoðsendingar,pk,
3812,10492,14,",",n----s,
3813,10492,15,Jovan,n----s,
3814,10492,16,Zdravevski,ta,
3815,10492,17,11,pk,
3816,10492,18,",",n----s,
3817,10492,19,Justin,n----s,
3818,10492,20,Shouse,ta,
3819,10492,21,11/4,nhfo,
3820,10492,22,fráköst,pa,
3821,10492,23,/,ta,
3822,10492,24,8,nvfn,
3823,10492,25,stoðsendingar,pk,
3824,10492,26,",",nken-s,
3825,10492,27,Fannar,nken-s,
3826,10492,28,Freyr,nken-s,
3827,10492,29,Helgason,ta,
3828,10492,30,9/5,nhfo,
3829,10492,31,fráköst,pk,
3830,10492,32,",",n----s,
3831,10492,33,Marvin,nken-s,
3832,10492,34,Valdimarsson,ta,
3833,10492,35,5,pk,
3834,10492,36,",",nken-s,
3835,10492,37,Dagur,nken-s,
3836,10492,38,Kár,nken-s,
3837,10492,39,Jónsson,ta,
3838,10492,40,2,pk,
3839,10492,41,",",nken-s,
3840,10492,42,Guðjón,nken-s,
3841,10492,43,Lárusson,ta,
3842,10492,44,0,pk,
3843,10492,45,",",nken-s,
3844,10492,46,Sigurjón,nken-s,
3845,10492,47,Örn,nken-s,
3846,10492,48,Lárusson,ta,
3847,10492,49,0,pk,
3848,10492,50,",",nken-s,
3849,10492,51,Aron,nken-s,
3850,10492,52,Kárason,ta,
3851,10492,53,0,pk,
3852,10492,54,",",nken-s,
3853,10492,55,Sigurbjörn,nken-s,
3854,10492,56,Ottó,nken-s,
3855,10492,57,Björnsson,ta,
3856,10492,58,0,pl,
3857,10492,59,.,nhfng,
3858,10639,0,Úrslitin,sfm3fþ,
3859,10639,1,réðust,aa,
3860,10639,2,ekki,aam,
3861,10639,3,fyrr,c,
3862,10639,4,en,af,
3863,10639,5,í,nhfog,
3864,10639,6,blálokin,aa,
3865,10639,7,þar,c,
3866,10639,8,sem,nkeng,
3867,10639,9,krafthúsakappinn,n----s,
3868,10639,10,J,pg,
3869,10639,11,´,n----s,
3870,10639,11,Nathan,n----s,
3871,10639,12,Bullock,sfg3eþ,
3872,10639,13,innsiglaði,nkeog,
